,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,permanently closed,outdoor_seating
31,la-casa-del-mofongo-new-york-2,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'dominican', 'title': 'Dominican'}]","{'latitude': 40.850456, 'longitude': -73.933403}",(212) 740-1200,206.8205250551004,lAsxDyhqz_-rncQYwE9JAg,https://s3-media2.fl.yelpcdn.com/bphoto/G4zxQPyQlLd_iyckaJFfeA/o.jpg,False,"{'address1': '1447 St Nicholas Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['1447 St Nicholas Ave', 'New York, NY 10033']}",La Casa Del Mofongo,+12127401200,$$,3.0,432,[],https://www.yelp.com/biz/la-casa-del-mofongo-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0
32,pocion-new-york-6,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.8475749396196, 'longitude': -73.9384309485114}",(917) 472-7336,664.020142738027,9wrSQVOzd-Jxa9wPltjVCw,https://s3-media4.fl.yelpcdn.com/bphoto/1y6exz_be5Qt0Xj4Zu_yfA/o.jpg,False,"{'address1': '704 W 177th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['704 W 177th St', 'New York, NY 10033']}",Pocion,+19174727336,$$,4.5,166,"['delivery', 'pickup']",https://www.yelp.com/biz/pocion-new-york-6?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
33,el-floridita-new-york-2,"[{'alias': 'cuban', 'title': 'Cuban'}]","{'latitude': 40.8471171674521, 'longitude': -73.9378327131271}",(212) 928-0653,676.375338020436,5qwk0BNZnm6jmq-M0kP3_Q,https://s3-media2.fl.yelpcdn.com/bphoto/HqVUuHpVK9617yUMUPrKxA/o.jpg,False,"{'address1': '4162 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['4162 Broadway', 'New York, NY 10033']}",El Floridita,+12129280653,$,3.5,115,"['delivery', 'pickup']",https://www.yelp.com/biz/el-floridita-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0
34,zoe-restaurant-and-lounge-new-york,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'caribbean', 'title': 'Caribbean'}]","{'latitude': 40.853693, 'longitude': -73.930849}",(917) 265-8730,281.38556258275565,S85UgKrCsTFdXaly3jNJWw,https://s3-media3.fl.yelpcdn.com/bphoto/MVaDOCh2z7Af3yHf2jccdA/o.jpg,False,"{'address1': '1559 Nicholas Ave', 'address2': '', 'address3': None, 'city': 'New york', 'zip_code': '10040', 'country': 'US', 'state': 'NY', 'display_address': ['1559 Nicholas Ave', 'New york, NY 10040']}",Zoe Restaurant Bar & Lounge,+19172658730,$$,3.5,22,[],https://www.yelp.com/biz/zoe-restaurant-and-lounge-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0
0,cafe-luxembourg-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.77741, 'longitude': -73.98312}",(212) 873-7411,194.10403859219198,fSQ3CCtFSJ2S8VXDi02-3Q,https://s3-media2.fl.yelpcdn.com/bphoto/iSCz9ZcL7PYyM4CLjJA7sA/o.jpg,False,"{'address1': '200 W 70th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['200 W 70th St', 'New York, NY 10023']}",Cafe Luxembourg,+12128737411,$$$,4.0,507,"['pickup', 'delivery']",https://www.yelp.com/biz/cafe-luxembourg-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
1,harvest-kitchen-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.777697, 'longitude': -73.978357}",(646) 870-0810,391.5654268061607,PYmjoid5P-Mw8dkkKxZy6w,https://s3-media3.fl.yelpcdn.com/bphoto/O_64jmIdzd6XsWRLoR5Duw/o.jpg,False,"{'address1': '269 Columbus Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['269 Columbus Ave', 'New York, NY 10023']}",Harvest Kitchen,+16468700810,$$,4.0,135,"['pickup', 'delivery']",https://www.yelp.com/biz/harvest-kitchen-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
2,sapphire-new-york-2,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.77582, 'longitude': -73.98188}",(212) 245-4444,18.090610569747138,_PAMFizVae51vlVYHy3dxQ,https://s3-media3.fl.yelpcdn.com/bphoto/ouIuls8IzrBTQutv6skbLw/o.jpg,False,"{'address1': '2014 Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['2014 Broadway', 'New York, NY 10023']}",Sapphire,+12122454444,,3.5,12,['restaurant_reservation'],https://www.yelp.com/biz/sapphire-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
3,friedmans-new-york-68,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.77775, 'longitude': -73.98003}",(646) 864-2289,272.1779178747659,KF4dTBX9ITMTSjwEXxXZ6g,https://s3-media3.fl.yelpcdn.com/bphoto/WBB691dFMQMa5OBvhLkReg/o.jpg,False,"{'address1': '130 W 72nd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['130 W 72nd St', 'New York, NY 10023']}",Friedman's,+16468642289,$$,4.0,145,"['pickup', 'delivery']",https://www.yelp.com/biz/friedmans-new-york-68?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
4,north-miznon-new-york-2,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]","{'latitude': 40.778538, 'longitude': -73.980709}",(929) 388-4999,318.1622413102915,5hyFH-JfrlBhgPDmvelkIA,https://s3-media1.fl.yelpcdn.com/bphoto/0aqY-Zo28cZ-Z_a2EzoQXQ/o.jpg,False,"{'address1': '161 W 72nd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['161 W 72nd St', 'New York, NY 10023']}",North Miznon,+19293884999,,4.0,135,"['pickup', 'delivery']",https://www.yelp.com/biz/north-miznon-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
5,the-smith-new-york-3,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.7716201269986, 'longitude': -73.9818377981476}",(212) 496-5700,464.59810043552534,JYNBy2r3LVhJbLHE1bASfg,https://s3-media4.fl.yelpcdn.com/bphoto/xJ_cTGgxwPs_Tr4cIw_VOA/o.jpg,False,"{'address1': '1900 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['1900 Broadway', 'New York, NY 10023']}",The Smith,+12124965700,$$,4.0,1718,"['pickup', 'delivery']",https://www.yelp.com/biz/the-smith-new-york-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
6,art-bird-express-new-york,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}]","{'latitude': 40.77446, 'longitude': -73.980348}",,203.90631210051274,hM3vWljtWZtWPByPjrKeuQ,https://s3-media4.fl.yelpcdn.com/bphoto/Hs9wctBJAzvnVUarZBGuBA/o.jpg,False,"{'address1': '70 W 68th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['70 W 68th St', 'New York, NY 10023']}",Art Bird Express,,,5.0,4,['delivery'],https://www.yelp.com/biz/art-bird-express-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0
7,le-botaniste-new-york-6,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 40.774122, 'longitude': -73.9814425}",(646) 998-4605,192.3856736530977,GoABwVqFoFiXL_sxNtzVQw,,False,"{'address1': '156 Columbus Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['156 Columbus Ave', 'New York, NY 10023']}",Le Botaniste,+16469984605,,4.0,1,"['pickup', 'delivery']",https://www.yelp.com/biz/le-botaniste-new-york-6?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0
8,ella-social-new-york,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.7769826, 'longitude': -73.9788067}",(212) 579-9929,300.9806996810664,BEYmqrP1_TC0nhnTGKkkJg,https://s3-media2.fl.yelpcdn.com/bphoto/QZBwj2Qv88av6s6SpsNrVw/o.jpg,False,"{'address1': '249 Columbus Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['249 Columbus Ave', 'New York, NY 10023']}",Ella Social,+12125799929,$$,4.0,511,"['pickup', 'delivery']",https://www.yelp.com/biz/ella-social-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0
9,the-ribbon-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.7765198, 'longitude': -73.9774628}",(212) 787-5656,385.48514544672145,WqmqQ8c9NivfIRn3sO2KiA,https://s3-media4.fl.yelpcdn.com/bphoto/yZLvqix9IXctCXcq-nWmiQ/o.jpg,False,"{'address1': '20 W 72nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['20 W 72nd St', 'New York, NY 10023']}",The Ribbon,+12127875656,$$,3.5,413,"['pickup', 'delivery', 'restaurant_reservation']",https://www.yelp.com/biz/the-ribbon-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
10,boulud-sud-new-york,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 40.7718614234522, 'longitude': -73.9816256082283}",(212) 595-1313,438.7703681655463,RqCMsa0IuHWhML0BEjW8_w,https://s3-media4.fl.yelpcdn.com/bphoto/6TLnyeAOGyj-O2q6wJ4F2A/o.jpg,False,"{'address1': '20 West 64th Street', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['20 West 64th Street', 'New York, NY 10023']}",Boulud Sud,+12125951313,$$$,4.0,748,[],https://www.yelp.com/biz/boulud-sud-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0
11,sushi-nonaka-new-york,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 40.783672, 'longitude': -73.978343}",(646) 454-0226,928.9220089912209,NGDLKVh3x5Hch24XWb6M9w,https://s3-media2.fl.yelpcdn.com/bphoto/lmQHuRgo2qvXgKjI3g8NrQ/o.jpg,False,"{'address1': '410 Amsterdam Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['410 Amsterdam Ave', 'New York, NY 10024']}",Sushi Nonaka,+16464540226,,5.0,53,"['pickup', 'delivery']",https://www.yelp.com/biz/sushi-nonaka-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
12,pho-shop-new-york-5,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 40.778255, 'longitude': -73.980123}",(646) 891-0086,319.61521858137337,Up2LI3M1Uz3qJncRo0WgVw,https://s3-media4.fl.yelpcdn.com/bphoto/DLkValYWhlK08EzGXNRwIA/o.jpg,False,"{'address1': '141 W 72nd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['141 W 72nd St', 'New York, NY 10023']}",Pho Shop,+16468910086,$$,4.0,126,"['pickup', 'delivery']",https://www.yelp.com/biz/pho-shop-new-york-5?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
13,leyla-new-york-4,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.77882, 'longitude': -73.97834}",(347) 334-7939,457.21507905817197,goKn7tKTIqpNPM_jR2yRCg,https://s3-media3.fl.yelpcdn.com/bphoto/EgHo8Wpadbh0azN-FyUAZg/o.jpg,False,"{'address1': '108 W 74th St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['108 W 74th St', 'New York, NY 10023']}",Leyla,+13473347939,,4.5,90,"['pickup', 'delivery']",https://www.yelp.com/biz/leyla-new-york-4?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0
14,mcputins-new-york-3,"[{'alias': 'russian', 'title': 'Russian'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]","{'latitude': 40.76615, 'longitude': -73.98749}",(929) 399-8707,1141.8952351581909,n-XQelzFt39wsFENYENqyw,https://s3-media3.fl.yelpcdn.com/bphoto/5sTckwyOQIen1PjwrsBC8g/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY 10019']}",McPutins,+19293998707,,5.0,1,['delivery'],https://www.yelp.com/biz/mcputins-new-york-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0
15,salathai-restaurant-new-york,"[{'alias': 'thai', 'title': 'Thai'}]","{'latitude': 40.7801199, 'longitude': -73.98032}",(212) 433-3999,499.7195210517633,VoAuIReq_cPUrFwxbWqG_Q,https://s3-media2.fl.yelpcdn.com/bphoto/rY-GxvSeet0K4kPzB44gXQ/o.jpg,False,"{'address1': '307 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['307 Amsterdam Ave', 'New York, NY 10023']}",SalaThai Restaurant,+12124333999,$$,4.5,379,"['pickup', 'delivery']",https://www.yelp.com/biz/salathai-restaurant-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
16,kissaki-sushi-new-york,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 40.778571, 'longitude': -73.978209}",,441.5511237601879,K84FS4X-Hj2Xt_uUCjwNIA,https://s3-media1.fl.yelpcdn.com/bphoto/GAqdz7NZNU3Q3IZcBZz12A/o.jpg,False,"{'address1': '286 Columbus Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['286 Columbus Ave', 'New York, NY 10023']}",Kissaki Sushi,,,4.5,20,"['pickup', 'delivery']",https://www.yelp.com/biz/kissaki-sushi-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
17,shalel-kitchen-new-york,"[{'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]","{'latitude': 40.7760977, 'longitude': -73.9793291}",(212) 873-2300,229.00610530031278,Bt6RoIcazXayp1a8lMSvzA,https://s3-media3.fl.yelpcdn.com/bphoto/Opt8W9-COYVI9vviJKFopw/o.jpg,False,"{'address1': '65 W 70th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['65 W 70th St', 'New York, NY 10023']}",Shalel Kitchen,+12128732300,$$,4.0,611,"['pickup', 'delivery']",https://www.yelp.com/biz/shalel-kitchen-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
18,the-greek-kitchen-new-york,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 40.7697614, 'longitude': -73.9881055}",(212) 581-4303,844.3532454830786,blXVGUTB-4epYW9KFsQJ_g,https://s3-media3.fl.yelpcdn.com/bphoto/d0uovCqgU2gAVddDJCXFUg/o.jpg,False,"{'address1': '889 10th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['889 10th Ave', 'New York, NY 10019']}",The Greek Kitchen,+12125814303,$$,4.0,508,"['pickup', 'delivery']",https://www.yelp.com/biz/the-greek-kitchen-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
19,noidue-carne-new-york-2,"[{'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 40.77625, 'longitude': -73.98146}",(212) 712-2223,67.93676443136188,i6xP3ZfL78PXg2gjsOz-og,https://s3-media1.fl.yelpcdn.com/bphoto/j8uwilIwf6RLBEJXJWuOOg/o.jpg,False,"{'address1': '141 W 69th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['141 W 69th St', 'New York, NY 10023']}",Noidue Carne,+12127122223,$$,4.0,38,"['pickup', 'delivery']",https://www.yelp.com/biz/noidue-carne-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
20,momofuku-noodle-bar-uptown-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 40.76847, 'longitude': -73.983092}",,811.4141187226032,Pr-q47vsmM4aoc2t_Sfk8w,https://s3-media1.fl.yelpcdn.com/bphoto/Hqtt9HNv0U2UNjRqzmApqg/o.jpg,False,"{'address1': '10 Columbus Cir', 'address2': 'Third Floor', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['10 Columbus Cir', 'Third Floor', 'New York, NY 10019']}",Momofuku Noodle Bar Uptown,,$$,4.0,309,[],https://www.yelp.com/biz/momofuku-noodle-bar-uptown-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
21,pizza-collective-new-york,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.77795, 'longitude': -73.98155}",(646) 693-0949,199.42165349005867,EDYTUNp4bFO4dAwJMGuwCQ,https://s3-media1.fl.yelpcdn.com/bphoto/kDJkUktjwDo9Dn9IcDrvTA/o.jpg,False,"{'address1': '2060 Broadway', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['2060 Broadway', 'New York, NY 10023']}",Pizza Collective,+16466930949,,4.5,31,"['pickup', 'delivery']",https://www.yelp.com/biz/pizza-collective-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
22,polpette-71-new-york,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.77668, 'longitude': -73.97888}",(212) 875-1512,281.58447450570833,yQ7K4uFnxXxpBVbnOSR8kA,https://s3-media1.fl.yelpcdn.com/bphoto/dqsS7iUdhH7AC8ZKpNhsTQ/o.jpg,False,"{'address1': '71 West 71st St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['71 West 71st St', 'New York, NY 10023']}",Polpette 71,+12128751512,$$,4.0,155,"['pickup', 'delivery']",https://www.yelp.com/biz/polpette-71-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
23,angaar-new-york-2,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.7782, 'longitude': -73.97802}",(212) 393-4040,437.5570889443913,eTzH9lmkmouNlmuJ77i8Ow,https://s3-media4.fl.yelpcdn.com/bphoto/OooEDTAtGKgLhGArThACyg/o.jpg,False,"{'address1': '283 Columbus Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['283 Columbus Ave', 'New York, NY 10023']}",Angaar,+12123934040,$$,4.5,113,"['pickup', 'delivery']",https://www.yelp.com/biz/angaar-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
24,pasha-restaurant-new-york,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 40.7765809, 'longitude': -73.9790791}",(212) 579-8751,262.516377333412,-X-jyF6Wblm3R3ExI-6EVg,https://s3-media2.fl.yelpcdn.com/bphoto/dY6o4_9vcDzv8z8fXvSo-Q/o.jpg,False,"{'address1': '70 W 71st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['70 W 71st St', 'New York, NY 10023']}",Pasha Restaurant,+12125798751,$$,4.0,398,"['pickup', 'delivery', 'restaurant_reservation']",https://www.yelp.com/biz/pasha-restaurant-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0
25,boule-and-cherie-new-york,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.7761340023738, 'longitude': -73.9837005633811}",(212) 712-0400,146.4608243677251,IJ2D-ZYk6zuxUBJo7pZFEA,https://s3-media2.fl.yelpcdn.com/bphoto/gCXDre_378cT10GrAnqmjA/o.jpg,False,"{'address1': '170 Amsterdam Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['170 Amsterdam Ave', 'New York, NY 10023']}",Boule & Cherie,+12127120400,$,4.0,101,"['pickup', 'delivery']",https://www.yelp.com/biz/boule-and-cherie-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0
26,thyme-and-tonic-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]","{'latitude': 40.784529, 'longitude': -73.973857}",(646) 596-7434,1189.6564768379724,Uvb04kXjHJgIzxi2iroyQw,https://s3-media2.fl.yelpcdn.com/bphoto/Ngt_qnskB5a5HzTuBU_SZA/o.jpg,False,"{'address1': '474 Columbus Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['474 Columbus Ave', 'New York, NY 10024']}",Thyme & Tonic,+16465967434,$$,4.0,37,"['pickup', 'delivery']",https://www.yelp.com/biz/thyme-and-tonic-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
